"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DASF","MDPR","MDSF","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-05-13",,,,,"0.23",,,"73","47","49",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-05-14",,,,,"0.52",,,"67","48","50",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-05-15",,,,,"0.01",,,"77","50","61",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-05-16",,,,,"0.00",,,"80","54","58",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-05-17",,,,,"1.28",,,"64","50","50",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-05-18",,,,,"0.25",,,"50","44","46",,,"    1",,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-05-19",,,,,"0.42",,,"61","44","53",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-05-20",,,,,"0.00",,,"64","46","50",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-05-21",,,,,"0.30",,,"61","42","42",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-05-22",,,,,"0.25",,,"46","40","46",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-05-23",,,,,"0.00",,,"54","44","44",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-05-24",,,,,"0.01",,,"50","38","52",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-05-25",,,,,"0.00",,,"57","40","53",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-05-26",,,,,"0.00",,,"70","48","60",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-05-27",,,,,"0.37",,,"76","44","60",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-05-28",,,,,"0.00",,,"76","44","62",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-05-29",,,,,"0.00",,,"82","50","62",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-05-30",,,,,"2.00",,,"82","48","52",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-05-31",,,,,"0.10",,,"66","43","56",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-06-01",,,,,,,,"75","51","71",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-06-02",,,,,,,,"84","56","72",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-06-03",,,,,"0.00",,,"87","62","72",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-06-04",,,,,"0.09",,,"82","62","70",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-06-05",,,,,"0.00",,,"78","46","56",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-06-06",,,,,"0.00",,,"76","44","60",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-06-07",,,,,"0.12",,,"68","58","62",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-06-08",,,,,"0.08",,,"81","56","68",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-06-09",,,,,"0.03",,,"80","58","62",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-06-10",,,,,"0.05",,,"80","58","60",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-06-11",,,,,,,,,"55",,,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-06-12",,,,,"0.09",,,,"52","50",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-06-13",,,,,"0.24",,,,"46","62",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-06-14",,,,,"0.00",,,"80","46","60",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-06-15",,,,,"0.00",,,,"46","66",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-06-16",,,,,"0.00",,,"80","58","64",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-06-17",,,,,"0.00",,,"80","56","73",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-06-18",,,,,"0.00",,,"88","62","72",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-06-19",,,,,"0.00",,,"84","60","66",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-06-20",,,,,"0.00",,,"82","60","62",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-06-21",,,,,"0.00",,,"70","58","60",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-06-22",,,,,"0.00",,,"70","54","70",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-06-23",,,,,"0.00",,,"88","66","69",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-06-24",,,,,"0.00",,,"80","66","70",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-06-25",,,,,"0.00",,,"84","61","70",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-06-26",,,,,"0.00",,,"84","57","69",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-06-27",,,,,"0.00",,,"86","63","72",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-06-28",,,,,"0.10",,,"88","64","72",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-06-29",,,,,"0.00",,,"82","55","66",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-06-30",,,,,"0.13",,,"70","58","59",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-07-01",,,,,"0.02",,,"70","56","70",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-07-02",,,,,"0.11",,,"78","64","60",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-07-03",,,,,"0.00",,,"71","54","66",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-07-04",,,,,"0.00",,,"86","67","74",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-07-05",,,,,"0.00",,,"90","74","82",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-07-06",,,,,"0.00",,,"88","61","72",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-07-07",,,,,"0.00",,,"78","53","69",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-07-08",,,,,"0.00",,,"80","54","72",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-07-09",,,,,"0.02",,,"86","65","70",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-07-10",,,,,"0.00",,,"88","61","72",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-07-11",,,,,"0.00",,,"86","56","70",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-07-12",,,,,"0.00",,,"76","56","63",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-07-13",,,,,"1.30",,,"75","57","60",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-07-14",,,,,"0.00",,,"76","52","74",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-07-15",,,,,"0.00",,,"85","63","71",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-07-16",,,,,"0.00",,,"90","72","80",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-07-17",,,,,"0.00",,,"89","65","72",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-07-18",,,,,"0.00",,,"90","68","78",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-07-19",,,,,"0.00",,,"94","70","83",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-07-20",,,,,"0.00",,,"90","69","80",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-07-21",,,,,"0.07",,,"93","69","72",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-07-22",,,,,"0.00",,,"90","68","76",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-07-23",,,,,"0.00",,,"88","70","78",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-07-24",,,,,"0.00",,,"90","72","74",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-07-25",,,,,"1.36",,,"75","66","68",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-07-26",,,,,"1.68",,,"74","64","70",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-07-27",,,,,"0.01",,,"81","64","67",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-07-28",,,,,"0.04",,,"78","66","64",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-07-29",,,,,"0.01",,,"78","62","66",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-07-30",,,,,"0.00",,,"80","64","66",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-07-31",,,,,"0.00",,,"77","62","69",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-08-01",,,,,"0.00",,,"83","67","72",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-08-02",,,,,"0.00",,,"83","68","69",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-08-03",,,,,"0.00",,,"86","60","72",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-08-04",,,,,"0.00",,,"84","64","78",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-08-05",,,,,"0.00",,,"96","62","76",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-08-06",,,,,"0.00",,,"89","74","70",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-08-07",,,,,"0.31",,,"80","68","72",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-08-08",,,,,"0.59",,,"85","70","71",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-08-09",,,,,"0.13",,,"77","67","70",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-08-10",,,,,"0.12",,,"85","68","73",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-08-11",,,,,"0.37",,,"80","70","71",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-08-12",,,,,"2.60",,,"72","66","70",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-08-13",,,,,"0.00",,,"88","64","72",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-08-14",,,,,"0.00",,,"88","68","70",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-08-15",,,,,"0.00",,,"80","60","70",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-08-16",,,,,"0.00",,,"84","60","72",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-08-17",,,,,"0.00",,,"90","60","74",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-08-18",,,,,"0.00",,,"92","68","80",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-08-19",,,,,"0.00",,,"92","60","60",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-08-20",,,,,"0.30",,,"62","50","50",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-08-21",,,,,"0.00",,,"70","66","59",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-08-22",,,,,,,,,"55",,,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-08-23",,,,,"0.14",,,"77",,"60",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-08-24",,,,,"0.05",,,"67","62","62",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-08-25",,,,,"1.30",,,"70","66","66",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-08-26",,,,,"0.04",,,"70","64","68",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-08-27",,,,,"0.00",,,"88","66","72",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-08-28",,,,,"0.00",,,"92","65","70",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-08-29",,,,,"0.00",,,"88","66","72",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-08-30",,,,,"0.00",,,"87","61","74",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-08-31",,,,,"0.00",,,"83","54","68",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-09-01",,,,,"0.00",,,"87","55","73",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-09-02",,,,,"0.00",,,"82","62","74",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-09-03",,,,,"0.00",,,"89","58","62",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-09-04",,,,,"0.00",,,"74",,"68",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-09-05",,,,,"0.00",,,"75","50","64",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-09-06",,,,,"0.00",,,"83","64","72",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-09-07",,,,,"0.01",,,"78","60",,,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-09-08",,,,,"0.00",,,"68",,,,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-09-09",,,,,,,,"68","40",,,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-09-10",,,,,"0.02",,,,"59","62",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-09-11",,,,,"0.02",,,"77","54","59",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-09-12",,,,,"0.00",,,"87","58","64",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-09-13",,,,,"0.00",,,"80","59","63",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-09-14",,,,,"0.00",,,"81","63","64",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-09-15",,,,,"0.00",,,,"63","70",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-09-16",,,,,"0.46",,,"79","46","49",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-09-17",,,,,"0.14",,,"71","48","48",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-09-18",,,,,"0.00",,,"60","38","40",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-09-19",,,,,"0.00",,,"59","37","41",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-09-20",,,,,"0.16",,,"68","40","56",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-09-21",,,,,"0.00",,,"70","46","59",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-09-22",,,,,"0.00",,,"73","50","57",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-09-23",,,,,"0.63",,,"65","53","53",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-09-24",,,,,"0.00",,,"71","42","44",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-09-25",,,,,"0.00",,,"60","40","42",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-09-26",,,,,"0.00",,,"73","42","51",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-09-27",,,,,"0.00",,,"76","42","57",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-09-28",,,,,,,,"74","52","60",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-09-29",,,,,,,,"81","59","66",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-09-30",,,,,"0.30",,,"76","50","52",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-10-02",,,,,"0.01",,,,"42","51",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-10-03",,,,,"0.00",,,"63","39","43",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-10-04",,,,,"0.00",,,"70","42","52",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-10-05",,,,,"0.46",,,"75","45","48",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-10-06",,,,,"0.00",,,"71","48","59",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-10-07",,,,,"0.00",,,"85","59","70",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-10-08",,,,,"0.00",,,"86","63","68",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-10-09",,,,,"0.05",,,"82","55","55",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-10-10",,,,,"0.02",,,"65","55","61",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-10-11",,,,,"0.13",,,"64","52","56",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-10-12",,,,,"0.02",,,"64","55","64",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-10-13",,,,,"0.03",,,"73","60","67",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-10-14",,,,,"3.36",,,"74","64","66",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-10-15",,,,,"0.00",,,"79","56","62",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-10-16",,,,,"0.00",,,"76","46","54",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-10-17",,,,,"0.00",,,"66","37","38",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-10-18",,,,,"0.00",,,"71","38","62",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-10-19",,,,,"1.21",,,"73","47","47",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-10-20",,,,,"0.00",,,"73","32","34",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-10-21",,,,,"0.00",,,"62","30","42",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-10-22",,,,,"0.00",,,"68","42","54",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-10-23",,,,,"0.02",,,"70","53","57",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-10-24",,,,,"1.44",,,"62","51","51",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-10-25",,,,,"0.02",,,"68","41","41",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-10-26",,,,,"0.00",,,"54","41","42",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-10-27",,,,,"0.05",,,"46","32","40",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-10-28",,,,,"0.00",,,"51","28","34",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-10-29",,,,,"0.36",,,"56","35","40",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-10-30",,,,,"0.00",,,"51","28","34",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-10-31",,,,,"0.00",,,"60","34","41",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-11-01",,,,,"0.00",,,"59","30","38",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-11-02",,,,,"0.00",,,"66","40","54",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-11-03",,,,,"0.00",,,"73","52","70",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-11-04",,,,,"0.00",,,"77","52","54",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-11-05",,,,,"0.00",,,"77","47","48",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-11-06",,,,,"0.54",,,"55","44","55",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-11-07",,,,,"0.17",,,"57","32","37",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-11-08",,,,,"0.07",,,"59","33","34",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-11-09",,,,,"0.00",,,"45","27","34",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-11-10",,,,,"0.00",,,"52","36","42",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-11-11",,,,,"0.90",,,"60","40","40",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-11-12",,,,,"0.00",,,"40","32","30",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-11-13",,,,,"0.00",,,"39","25","26",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-11-14",,,,,"0.00",,,"40","29","32",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-11-15",,,,,"0.02",,,"45","29","36",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-11-16",,,,,"0.00",,,"68","37","44",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-11-17",,,,,"0.00",,,"72","45","54",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-11-18",,,,,"0.02",,,"60","32","32",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-11-19",,,,,"0.00",,,"43","34","35",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-11-20",,,,,"0.00",,,"42","30","33",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-11-21",,,,,"0.00",,,"43","26","38",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-11-22",,,,,"0.00",,,"50","29","37",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-11-23",,,,,"0.00",,,"47","35","43",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-11-24",,,,,"0.30",,,"49","41","49",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-11-25",,,,,"0.00",,,"48","28","42",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-11-26",,,,,"0.00",,,"62","36","39",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1990-11-27",,,,,"0.00",,,"50","29","35",,,,,,,
